"ts,""device"",""co"",""humidity"",""light"",""lpg"",""motion"",""smoke"",""temp"""
"1.594512175736314E9,""b8:27:eb:bf:9d:51"",""0.004965923024384316"",""50.9"",""false"",""0.007661969405603139"",""false"",""0.020443038272213086"",""22.6"""
"1.5945121786320183E9,""1c:bf:ce:15:ec:4d"",""0.004427186101015075"",""78.69999694824219"",""true"",""0.007051193749157454"",""false"",""0.018707158621500054"",""27.0"""
"1.5945121794223092E9,""b8:27:eb:bf:9d:51"",""0.004954612054612955"",""50.9"",""false"",""0.007649340717237412"",""false"",""0.020407048090447917"",""22.6"""
"1.5945121807944636E9,""00:0f:00:70:91:0a"",""0.0028400886071015706"",""75.9000015258789"",""false"",""0.005114383400977071"",""false"",""0.013274836704851536"",""19.700000762939453"""
"1.594512183108313E9,""b8:27:eb:bf:9d:51"",""0.0049889187508908575"",""50.9"",""false"",""0.007687619617224229"",""false"",""0.02051615061031494"",""22.6"""
"1.5945121845828233E9,""1c:bf:ce:15:ec:4d"",""0.004357291825880533"",""78.5999984741211"",""true"",""0.006970486760267798"",""false"",""0.018478529574696607"",""27.0"""
"1.594512184619436E9,""00:0f:00:70:91:0a"",""0.0028400886071015706"",""76.19999694824219"",""false"",""0.005114383400977071"",""false"",""0.013274836704851536"",""19.799999237060547"""
"1.5945121867946045E9,""b8:27:eb:bf:9d:51"",""0.004967392505077783"",""50.9"",""false"",""0.007663609495308205"",""false"",""0.02044771261955816"",""22.6"""
"1.5945121894795554E9,""1c:bf:ce:15:ec:4d"",""0.00438304383734993"",""78.5"",""true"",""0.007000264000767255"",""false"",""0.018562862485791535"",""27.0"""
"1.5945121904766395E9,""b8:27:eb:bf:9d:51"",""0.004946006024708922"",""50.9"",""false"",""0.007639726749698163"",""false"",""0.02037965220135719"",""22.6"""
"1.5945121932924936E9,""00:0f:00:70:91:0a"",""0.0029050147565559603"",""76.0999984741211"",""false"",""0.005198697479294309"",""false"",""0.013508733329556249"",""19.799999237060547"""
"1.5945121941553497E9,""b8:27:eb:bf:9d:51"",""0.004960423999451569"",""50.9"",""false"",""0.0076558307437068806"",""false"",""0.020425543348275513"",""22.6"""
"1.5945121943549402E9,""1c:bf:ce:15:ec:4d"",""0.004391003954583357"",""78.4000015258789"",""true"",""0.007009458543138704"",""false"",""0.01858890754005078"",""27.0"""
"1.594512197841233E9,""b8:27:eb:bf:9d:51"",""0.004946034745498635"",""50.9"",""false"",""0.007639758841955934"",""false"",""0.020379743647303432"",""22.6"""
"1.594512198697217E9,""1c:bf:ce:15:ec:4d"",""0.0043950416971085815"",""78.4000015258789"",""true"",""0.0070141206810075156"",""false"",""0.018602114702960325"",""27.0"""
"1.5945122003289607E9,""00:0f:00:70:91:0a"",""0.0028400886071015706"",""76.0"",""false"",""0.005114383400977071"",""false"",""0.013274836704851536"",""19.799999237060547"""
"1.5945122015272138E9,""b8:27:eb:bf:9d:51"",""0.004986055957129389"",""51.0"",""false"",""0.007684428145147966"",""false"",""0.020507052858705382"",""22.7"""
"1.5945122052133515E9,""b8:27:eb:bf:9d:51"",""0.00498464934670411"",""51.0"",""false"",""0.007682859855619818"",""false"",""0.020502582317531708"",""22.7"""
"1.5945122057552145E9,""00:0f:00:70:91:0a"",""0.002880499447453191"",""76.0"",""false"",""0.005166923396135935"",""false"",""0.013420557892696307"",""19.700000762939453"""
"1.5945122062489655E9,""1c:bf:ce:15:ec:4d"",""0.004391003954583357"",""79.0999984741211"",""true"",""0.007009458543138704"",""false"",""0.01858890754005078"",""27.0"""
"1.5945122088974986E9,""b8:27:eb:bf:9d:51"",""0.0049417787374202195"",""51.0"",""false"",""0.007635002668463474"",""false"",""0.02036619135633256"",""22.7"""
"1.5945122111266878E9,""1c:bf:ce:15:ec:4d"",""0.004391003954583357"",""78.19999694824219"",""true"",""0.007009458543138704"",""false"",""0.01858890754005078"",""27.0"""
"1.594512211184731E9,""00:0f:00:70:91:0a"",""0.0029050147565559603"",""76.0"",""false"",""0.005198697479294309"",""false"",""0.013508733329556249"",""19.799999237060547"""
"1.5945122125837967E9,""b8:27:eb:bf:9d:51"",""0.004937550230333607"",""50.9"",""false"",""0.007630276105721573"",""false"",""0.02035272400878184"",""22.7"""
"1.5945122160754442E9,""00:0f:00:70:91:0a"",""0.0028400886071015706"",""76.19999694824219"",""false"",""0.005114383400977071"",""false"",""0.013274836704851536"",""19.799999237060547"""
"1.5945122162700188E9,""b8:27:eb:bf:9d:51"",""0.0049702557644185795"",""50.9"",""false"",""0.0076668047981169295"",""false"",""0.020456819607064126"",""22.6"""
"1.5945122165350983E9,""1c:bf:ce:15:ec:4d"",""0.004349401797742013"",""78.30000305175781"",""true"",""0.006961353729961767"",""false"",""0.018452668594851434"",""27.0"""
"1.5945122199562583E9,""b8:27:eb:bf:9d:51"",""0.004941750044991869"",""50.9"",""false"",""0.007634970600261486"",""false"",""0.02036609998281239"",""22.6"""
"1.5945122203450258E9,""1c:bf:ce:15:ec:4d"",""0.004359262670146884"",""78.19999694824219"",""true"",""0.006972767378880184"",""false"",""0.018484987707806065"",""27.0"""
"1.5945122225777857E9,""00:0f:00:70:91:0a"",""0.0029050147565559603"",""76.0"",""false"",""0.005198697479294309"",""false"",""0.013508733329556249"",""19.700000762939453"""
"1.5945122236425126E9,""b8:27:eb:bf:9d:51"",""0.004926209236620995"",""50.8"",""false"",""0.007617593778216732"",""false"",""0.020316591192420567"",""22.6"""
"1.5945122262972412E9,""1c:bf:ce:15:ec:4d"",""0.004451497630812575"",""78.19999694824219"",""true"",""0.007079183500131396"",""false"",""0.018786490564423525"",""27.0"""
"1.5945122269381864E9,""00:0f:00:70:91:0a"",""0.0028400886071015706"",""76.19999694824219"",""false"",""0.005114383400977071"",""false"",""0.013274836704851536"",""19.799999237060547"""
"1.594512227328582E9,""b8:27:eb:bf:9d:51"",""0.004964564518477901"",""50.8"",""false"",""0.007660453055613286"",""false"",""0.020438716650667384"",""22.6"""
"1.5945122312624438E9,""b8:27:eb:bf:9d:51"",""0.004963086565148857"",""50.8"",""false"",""0.007658803249312079"",""false"",""0.020434014742767008"",""22.6"""
"1.5945122329004583E9,""00:0f:00:70:91:0a"",""0.002872341154862943"",""76.0"",""false"",""0.005156332935627952"",""false"",""0.013391176782176004"",""19.700000762939453"""
"1.5945122338479059E9,""1c:bf:ce:15:ec:4d"",""0.004451497630812575"",""78.19999694824219"",""true"",""0.007079183500131396"",""false"",""0.018786490564423525"",""27.0"""
"1.5945122349424922E9,""b8:27:eb:bf:9d:51"",""0.004960360571303704"",""50.9"",""false"",""0.00765575992673044"",""false"",""0.020425341528499556"",""22.6"""
"1.5945122386291656E9,""b8:27:eb:bf:9d:51"",""0.004966004683705177"",""50.9"",""false"",""0.007662060549221368"",""false"",""0.020443298034830103"",""22.6"""
"1.5945122388623924E9,""00:0f:00:70:91:0a"",""0.002872341154862943"",""76.0999984741211"",""false"",""0.005156332935627952"",""false"",""0.013391176782176004"",""19.799999237060547"""
"1.594512240327304E9,""1c:bf:ce:15:ec:4d"",""0.004467860785588147"",""78.19999694824219"",""true"",""0.007097998517729778"",""false"",""0.01883983039291321"",""27.0"""
"1.5945122425696416E9,""b8:27:eb:bf:9d:51"",""0.004976012340421658"",""50.9"",""false"",""0.007673227406398091"",""false"",""0.02047512557617824"",""22.6"""
"1.5945122437475667E9,""00:0f:00:70:91:0a"",""0.002872341154862943"",""76.0"",""false"",""0.005156332935627952"",""false"",""0.013391176782176004"",""19.799999237060547"""
"1.594512246255759E9,""b8:27:eb:bf:9d:51"",""0.004999032638273733"",""51.0"",""false"",""0.007698890630304273"",""false"",""0.020548282319214236"",""22.7"""
"1.5945122468188376E9,""1c:bf:ce:15:ec:4d"",""0.004439322766059633"",""78.19999694824219"",""true"",""0.007065171934738014"",""false"",""0.01874677460984377"",""27.0"""
"1.5945122475596132E9,""00:0f:00:70:91:0a"",""0.0027928260727185174"",""76.0"",""false"",""0.005052672065732904"",""false"",""0.013103808918996943"",""19.799999237060547"""
"1.5945122499418101E9,""b8:27:eb:bf:9d:51"",""0.004927688483018034"",""51.0"",""false"",""0.0076192484371979926"",""false"",""0.02032130519624583"",""22.7"""
"1.5945122530146322E9,""00:0f:00:70:91:0a"",""0.002872341154862943"",""76.0"",""false"",""0.005156332935627952"",""false"",""0.013391176782176004"",""19.700000762939453"""
"1.5945122536278481E9,""b8:27:eb:bf:9d:51"",""0.004965923024384316"",""51.0"",""false"",""0.007661969405603139"",""false"",""0.020443038272213086"",""22.7"""
"1.5945122538389752E9,""1c:bf:ce:15:ec:4d"",""0.0044596705952071655"",""78.0"",""true"",""0.007088583492204582"",""false"",""0.018813137962416113"",""27.0"""
"1.594512257313728E9,""b8:27:eb:bf:9d:51"",""0.004951806384180374"",""51.0"",""false"",""0.007646206954705616"",""false"",""0.020398117886424982"",""22.6"""
"1.594512257917655E9,""00:0f:00:70:91:0a"",""0.0028400886071015706"",""76.0999984741211"",""false"",""0.005114383400977071"",""false"",""0.013274836704851536"",""19.799999237060547"""
